0	0	0	250	
3.22133e-13	3.22133e-13	6.71726e-11	250	
2.47609e-12	2.47609e-12	1.19206e-10	250	
8.02935e-12	8.02935e-12	1.5876e-10	250	
2.34275e-10	2.34275e-10	2.96952e-10	250	
4.3964e-10	4.3964e-10	4.02638e-10	250	
7.2993e-10	7.2993e-10	4.81785e-10	250	
1.77364e-09	1.77364e-09	9.24787e-10	250	
3.28211e-09	3.28211e-09	1.10174e-09	250	
5.77386e-09	5.77386e-09	1.69788e-09	250	
8.88977e-09	8.88977e-09	1.9808e-09	250	
1.58368e-08	1.58368e-08	2.62327e-09	250	
2.58272e-08	2.58272e-08	4.06838e-09	250	
3.9616e-08	3.9616e-08	5.35412e-09	250	
5.67308e-08	5.67308e-08	7.54193e-09	250	
7.72621e-08	7.72621e-08	9.51582e-09	250	
1.11618e-07	1.11618e-07	1.30416e-08	250	
1.41144e-07	1.41144e-07	1.59927e-08	250	
1.91581e-07	1.91581e-07	2.07477e-08	250	
2.50272e-07	2.50272e-07	2.62992e-08	250	
3.19838e-07	3.19838e-07	3.26153e-08	250	
3.99817e-07	3.99817e-07	3.97968e-08	250	
5.05824e-07	5.05824e-07	4.73949e-08	250	
6.18927e-07	6.18927e-07	5.69849e-08	250	
7.39114e-07	7.39114e-07	6.58176e-08	250	
8.81739e-07	8.81739e-07	7.64544e-08	250	
1.06685e-06	1.06685e-06	8.88498e-08	250	
1.24116e-06	1.24116e-06	1.0143e-07	250	
1.472e-06	1.472e-06	1.15549e-07	250	
1.68668e-06	1.68668e-06	1.29663e-07	250	
1.92168e-06	1.92168e-06	1.43652e-07	250	
2.2342e-06	2.2342e-06	1.59502e-07	250	
2.56217e-06	2.56217e-06	1.76424e-07	250	
2.87494e-06	2.87494e-06	1.93174e-07	250	
3.26799e-06	3.26799e-06	2.11135e-07	250	
3.63377e-06	3.63377e-06	2.2877e-07	250	
4.08461e-06	4.08461e-06	2.45797e-07	250	
4.59407e-06	4.59407e-06	2.66184e-07	250	
5.03943e-06	5.03943e-06	2.84044e-07	250	
5.6148e-06	5.6148e-06	3.0514e-07	250	
6.18066e-06	6.18066e-06	3.25871e-07	250	
6.68575e-06	6.68575e-06	3.4336e-07	250	
7.28689e-06	7.28689e-06	3.62681e-07	250	
7.99704e-06	7.99704e-06	3.81508e-07	250	
8.65702e-06	8.65702e-06	4.01854e-07	250	
9.33773e-06	9.33773e-06	4.21703e-07	250	
9.87109e-06	9.87109e-06	4.36561e-07	250	
1.06167e-05	1.06167e-05	4.53744e-07	250	
1.12264e-05	1.12264e-05	4.68778e-07	250	
1.20226e-05	1.20226e-05	4.84066e-07	250	
1.2661e-05	1.2661e-05	4.97279e-07	250	
1.32795e-05	1.32795e-05	5.06574e-07	250	
1.4243e-05	1.4243e-05	5.19867e-07	250	
1.4743e-05	1.4743e-05	5.2943e-07	250	
1.56397e-05	1.56397e-05	5.38037e-07	250	
1.64683e-05	1.64683e-05	5.48754e-07	250	
1.69458e-05	1.69458e-05	5.54101e-07	250	
1.77981e-05	1.77981e-05	5.61758e-07	250	
1.85879e-05	1.85879e-05	5.68923e-07	250	
1.90523e-05	1.90523e-05	5.71582e-07	250	
1.96843e-05	1.96843e-05	5.75008e-07	250	
2.05028e-05	2.05028e-05	5.77312e-07	250	
2.116e-05	2.116e-05	5.80563e-07	250	
2.17143e-05	2.17143e-05	5.82512e-07	250	
2.21945e-05	2.21945e-05	5.81285e-07	250	
2.27188e-05	2.27188e-05	5.79563e-07	250	
2.34238e-05	2.34238e-05	5.79782e-07	250	
2.39127e-05	2.39127e-05	5.77876e-07	250	
2.45967e-05	2.45967e-05	5.7786e-07	250	
2.46905e-05	2.46905e-05	5.75208e-07	250	
2.53454e-05	2.53454e-05	5.7305e-07	250	
2.58478e-05	2.58478e-05	5.69494e-07	250	
2.65817e-05	2.65817e-05	5.68378e-07	250	
2.70932e-05	2.70932e-05	5.65904e-07	250	
2.72388e-05	2.72388e-05	5.63426e-07	250	
2.78884e-05	2.78884e-05	5.61639e-07	250	
2.85488e-05	2.85488e-05	5.60663e-07	250	
2.90819e-05	2.90819e-05	5.58626e-07	250	
3.01973e-05	3.01973e-05	5.60121e-07	250	
3.01438e-05	3.01438e-05	5.59406e-07	250	
3.09297e-05	3.09297e-05	5.59789e-07	250	
3.16505e-05	3.16505e-05	5.60991e-07	250	
3.22179e-05	3.22179e-05	5.61249e-07	250	
3.31386e-05	3.31386e-05	5.64141e-07	250	
3.26458e-05	3.26458e-05	5.64094e-07	250	
3.31491e-05	3.31491e-05	5.63365e-07	250	
3.41382e-05	3.41382e-05	5.65486e-07	250	
3.52486e-05	3.52486e-05	5.6793e-07	250	
3.48421e-05	3.48421e-05	5.69104e-07	250	
3.59044e-05	3.59044e-05	5.70934e-07	250	
3.70978e-05	3.70978e-05	5.7577e-07	250	
