0	0	0	0	0	-0.455012	0.326506	0.178059	
0	0	0	0	0	-0.455012	0.326506	0.178059	
-7.57415e-14	-7.57415e-14	-2.29249e-06	1.71936e-06	1.28952e-05	-0.455012	0.326506	0.178059	
-1.6822e-12	-1.6822e-12	-1.30936e-05	1.08232e-05	3.41779e-05	-0.455013	0.326506	0.178061	
-2.02362e-11	-2.02362e-11	-6.07322e-05	5.28179e-05	0.000152646	-0.455016	0.326509	0.178067	
-5.90518e-11	-5.90518e-11	-8.0175e-05	5.70908e-05	0.000225579	-0.455017	0.326509	0.178071	
-1.42032e-10	-1.42032e-10	-8.28226e-05	7.09424e-05	0.000283385	-0.455017	0.32651	0.178074	
-2.88121e-10	-2.88121e-10	-9.22458e-05	7.91031e-05	0.000341833	-0.455018	0.32651	0.178078	
-5.314e-10	-5.314e-10	-0.000103599	8.86694e-05	0.000410929	-0.455018	0.326511	0.178082	
-9.34793e-10	-9.34793e-10	-0.00012082	0.000103599	0.000471922	-0.455019	0.326512	0.178086	
-1.53094e-09	-1.53094e-09	-0.000130501	0.000112223	0.000535728	-0.45502	0.326513	0.178091	
-2.30348e-09	-2.30348e-09	-0.000141529	0.000110199	0.000571002	-0.455021	0.326513	0.178093	
-3.43817e-09	-3.43817e-09	-0.000144683	0.000124874	0.000630424	-0.455022	0.326514	0.178098	
-4.91531e-09	-4.91531e-09	-0.000148861	0.000128668	0.000661197	-0.455022	0.326514	0.178101	
-6.76709e-09	-6.76709e-09	-0.000164341	0.000130023	0.000719442	-0.455023	0.326515	0.178105	
-9.28503e-09	-9.28503e-09	-0.000166617	0.000143936	0.000772294	-0.455024	0.326516	0.178109	
-1.23859e-08	-1.23859e-08	-0.000169952	0.000146996	0.000797611	-0.455024	0.326516	0.178112	
-1.62029e-08	-1.62029e-08	-0.000175451	0.000151659	0.000835708	-0.455025	0.326517	0.178116	
-2.08616e-08	-2.08616e-08	-0.000181311	0.000156715	0.000872626	-0.455025	0.326517	0.178119	
-2.62263e-08	-2.62263e-08	-0.000192678	0.0001547	0.000908412	-0.455026	0.326517	0.178123	
-3.29302e-08	-3.29302e-08	-0.000191571	0.000165943	0.000940814	-0.455027	0.326518	0.178126	
-4.12368e-08	-4.12368e-08	-0.000219164	0.000177901	0.00102441	-0.455028	0.326519	0.178132	
-5.11803e-08	-5.11803e-08	-0.000214746	0.000185959	0.00108445	-0.455029	0.32652	0.178138	
-6.36089e-08	-6.36089e-08	-0.000235143	0.000203451	0.00116023	-0.45503	0.326521	0.178144	
-7.74572e-08	-7.74572e-08	-0.000245585	0.000201358	0.00123309	-0.455031	0.326522	0.17815	
-9.50986e-08	-9.50986e-08	-0.000261357	0.000226281	0.00131605	-0.455032	0.326523	0.178157	
-1.15364e-07	-1.15364e-07	-0.00028168	0.000232479	0.00140356	-0.455034	0.326524	0.178164	
-1.39845e-07	-1.39845e-07	-0.000289186	0.000251047	0.00148598	-0.455035	0.326525	0.178171	
-1.68011e-07	-1.68011e-07	-0.00031417	0.000260305	0.00159446	-0.455037	0.326526	0.17818	
-2.01869e-07	-2.01869e-07	-0.000325012	0.000281815	0.00169676	-0.455038	0.326528	0.178188	
-2.39608e-07	-2.39608e-07	-0.00034346	0.000285877	0.00176933	-0.45504	0.326529	0.178195	
-2.83819e-07	-2.83819e-07	-0.000350882	0.000304111	0.00185144	-0.455041	0.32653	0.178203	
-3.34102e-07	-3.34102e-07	-0.000364323	0.000315912	0.00193096	-0.455042	0.326532	0.178211	
-3.9085e-07	-3.9085e-07	-0.000377248	0.000326687	0.00200657	-0.455044	0.326533	0.178219	
-4.55537e-07	-4.55537e-07	-0.000394833	0.000341632	0.00210792	-0.455045	0.326534	0.178228	
-5.26419e-07	-5.26419e-07	-0.000412888	0.000345686	0.00217901	-0.455047	0.326535	0.178236	
-6.06891e-07	-6.06891e-07	-0.00041764	0.000361619	0.00224507	-0.455048	0.326537	0.178244	
-6.94862e-07	-6.94862e-07	-0.000423929	0.000366624	0.00228166	-0.455049	0.326538	0.17825	
-7.91451e-07	-7.91451e-07	-0.000432268	0.000373728	0.00233174	-0.45505	0.326539	0.178257	
-8.97908e-07	-8.97908e-07	-0.000442579	0.000382852	0.00239279	-0.455052	0.32654	0.178265	
-1.01483e-06	-1.01483e-06	-0.000452494	0.000391625	0.00245235	-0.455053	0.326541	0.178273	
-1.14411e-06	-1.14411e-06	-0.000467185	0.000403499	0.00253598	-0.455055	0.326543	0.178282	
-1.28419e-06	-1.28419e-06	-0.000473287	0.000409186	0.00257456	-0.455056	0.326544	0.178289	
-1.43491e-06	-1.43491e-06	-0.000491191	0.000412934	0.00264232	-0.455058	0.326545	0.178298	
-1.60223e-06	-1.60223e-06	-0.000495224	0.000428574	0.00270403	-0.455059	0.326546	0.178306	
-1.77847e-06	-1.77847e-06	-0.000505406	0.000425845	0.00277196	-0.455061	0.326547	0.178315	
-1.977e-06	-1.977e-06	-0.000518062	0.000448439	0.00283643	-0.455062	0.326549	0.178324	
-2.18926e-06	-2.18926e-06	-0.000536536	0.000452396	0.00290758	-0.455064	0.32655	0.178334	
-2.42289e-06	-2.42289e-06	-0.00054169	0.000468238	0.00297141	-0.455066	0.326552	0.178343	
-2.67537e-06	-2.67537e-06	-0.000552378	0.000477738	0.00303537	-0.455067	0.326553	0.178352	
-2.94411e-06	-2.94411e-06	-0.000556923	0.000481716	0.00310259	-0.455069	0.326554	0.178362	
-3.23705e-06	-3.23705e-06	-0.000587084	0.000495856	0.00319876	-0.455071	0.326556	0.178373	
-3.55137e-06	-3.55137e-06	-0.000596598	0.000504295	0.00325454	-0.455073	0.326558	0.178382	
-3.88204e-06	-3.88204e-06	-0.000596577	0.000504958	0.0032993	-0.455074	0.326559	0.178391	
-4.2473e-06	-4.2473e-06	-0.000608019	0.000526801	0.00335666	-0.455076	0.326561	0.1784	
-4.62943e-06	-4.62943e-06	-0.000607559	0.000526026	0.00339778	-0.455077	0.326562	0.178409	
-5.03962e-06	-5.03962e-06	-0.000634053	0.000536743	0.00346912	-0.45508	0.326563	0.17842	
-5.47212e-06	-5.47212e-06	-0.000623994	0.00054017	0.00349101	-0.455081	0.326565	0.178428	
-5.92587e-06	-5.92587e-06	-0.00063954	0.000541746	0.00350288	-0.455083	0.326566	0.178436	
-6.39906e-06	-6.39906e-06	-0.000637867	0.000540969	0.00353837	-0.455084	0.326567	0.178444	
-6.91378e-06	-6.91378e-06	-0.000645428	0.000559134	0.00357336	-0.455086	0.326569	0.178453	
-7.43646e-06	-7.43646e-06	-0.000644675	0.000547372	0.00358064	-0.455087	0.326569	0.178461	
-7.99379e-06	-7.99379e-06	-0.000643378	0.000557268	0.00360569	-0.455088	0.326571	0.178469	
-8.58159e-06	-8.58159e-06	-0.000663336	0.000562772	0.00364181	-0.45509	0.326572	0.178478	
-9.19675e-06	-9.19675e-06	-0.000651578	0.000565198	0.00365648	-0.455091	0.326574	0.178486	
-9.83258e-06	-9.83258e-06	-0.000662624	0.000562372	0.00368205	-0.455093	0.326575	0.178495	
-1.05086e-05	-1.05086e-05	-0.000660064	0.000572264	0.0037032	-0.455094	0.326576	0.178503	
-1.1216e-05	-1.1216e-05	-0.000663906	0.000575471	0.00372526	-0.455096	0.326578	0.178512	
-1.19461e-05	-1.19461e-05	-0.000674478	0.000572824	0.00374847	-0.455098	0.326579	0.178521	
-1.27092e-05	-1.27092e-05	-0.000677766	0.00057601	0.0037685	-0.455099	0.32658	0.178529	
-1.35105e-05	-1.35105e-05	-0.000683219	0.000581365	0.00380237	-0.455101	0.326581	0.178539	
-1.43464e-05	-1.43464e-05	-0.000686744	0.000584223	0.00382118	-0.455102	0.326583	0.178547	
