10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
10	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99999	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99998	1	
9.99997	1	
9.99997	1	
9.99997	1	
9.99997	1	
9.99997	1	
9.99997	1	
9.99997	1	
9.99997	1	
9.99997	1	
9.99997	1	
9.99996	1	
9.99996	1	
9.99996	1	
9.99996	1	
9.99996	1	
9.99996	1	
9.99996	1	
9.99995	1	
9.99995	1	
9.99995	1	
9.99995	1	
9.99995	1	
9.99994	1	
9.99994	1	
9.99994	1	
9.99994	1	
9.99993	1	
9.99993	1	
9.99993	1	
9.99993	1	
9.99992	1	
9.99992	1	
9.99992	1	
9.99991	1	
9.99991	1	
9.9999	1	
9.9999	1	
9.99989	1	
9.99989	1	
9.99988	1	
9.99988	1	
9.99987	1	
9.99987	1	
9.99986	1	
9.99985	1	
9.99985	1	
9.99984	1	
9.99983	1	
9.99982	1	
9.99982	1	
9.99981	1	
9.9998	1	
9.99979	1	
9.99978	1	
9.99977	1	
9.99976	1	
9.99975	1	
9.99974	1	
9.99973	1	
9.99971	1	
9.9997	1	
9.99969	1	
9.99967	1	
9.99966	1	
9.99964	1	
9.99963	1	
9.99961	1	
9.9996	1	
9.99958	1	
9.99956	1	
9.99954	1	
9.99952	1	
9.9995	1	
9.99948	1	
9.99946	1	
9.99944	1	
9.99941	1	
9.99939	1	
9.99936	1	
9.99934	1	
9.99931	1	
9.99928	1	
9.99926	1	
9.99923	1	
9.9992	1	
9.99917	1	
9.99913	1	
9.9991	1	
9.99907	1	
9.99903	1	
9.99899	1	
9.99896	1	
9.99892	1	
9.99888	1	
9.99884	1	
9.99879	1	
9.99875	1	
9.9987	1	
9.99866	1	
9.99861	1	
9.99856	1	
9.99851	1	
9.99846	1	
9.9984	1	
9.99835	1	
9.99829	1	
9.99823	1	
9.99817	1	
9.9981	1	
9.99804	1	
9.99797	1	
9.9979	1	
9.99783	1	
9.99776	1	
9.99768	1	
9.9976	1	
9.99752	1	
9.99744	1	
9.99736	1	
9.99727	1	
9.99718	1	
9.99708	1	
9.99699	1	
9.99689	1	
9.99679	1	
9.99669	1	
9.99658	1	
9.99647	1	
9.99635	1	
9.99624	1	
9.99612	1	
9.99599	1	
9.99587	1	
9.99574	1	
9.9956	1	
9.99547	1	
9.99533	1	
9.99518	1	
9.99503	1	
9.99488	1	
9.99472	1	
9.99456	1	
9.9944	1	
9.99423	1	
9.99406	1	
9.99388	1	
9.9937	1	
9.99351	1	
9.99332	1	
9.99313	1	
9.99293	1	
9.99273	1	
9.99252	1	
9.99231	1	
9.99209	1	
9.99187	1	
9.99164	1	
9.99141	1	
9.99117	1	
9.99093	1	
9.99068	1	
9.99043	1	
9.99018	1	
9.98991	1	
9.98965	1	
9.98937	1	
9.98909	1	
9.98881	1	
9.98852	1	
9.98822	1	
9.98792	1	
9.98762	1	
9.9873	1	
9.98698	1	
9.98666	1	
9.98633	1	
9.98599	1	
9.98565	1	
9.9853	1	
9.98494	1	
9.98458	1	
9.98421	1	
9.98384	1	
9.98346	1	
9.98307	1	
9.98267	1	
9.98227	1	
9.98186	1	
9.98144	1	
9.98102	1	
9.98058	1	
9.98014	1	
9.97969	1	
9.97924	1	
9.97877	1	
9.9783	1	
9.97782	1	
9.97733	1	
9.97683	1	
9.97632	1	
9.9758	1	
9.97528	1	
9.97474	1	
9.9742	1	
9.97364	1	
9.97308	1	
9.9725	1	
9.97192	1	
9.97132	1	
9.97071	1	
9.9701	1	
9.96947	1	
9.96883	1	
9.96817	1	
9.96751	1	
9.96683	1	
9.96615	1	
9.96545	1	
9.96473	1	
9.96401	1	
9.96327	1	
9.96252	1	
9.96175	1	
9.96097	1	
9.96018	1	
9.95937	1	
9.95856	1	
9.95772	1	
9.95687	1	
9.95601	1	
9.95513	1	
9.95424	1	
9.95333	1	
9.95241	1	
9.95148	1	
9.95052	1	
9.94955	1	
9.94857	1	
9.94756	1	
9.94654	1	
9.94551	1	
9.94445	1	
9.94338	1	
9.94229	1	
9.94118	1	
9.94005	1	
9.9389	1	
9.93773	1	
9.93655	1	
9.93534	1	
9.93411	1	
9.93286	1	
9.93158	1	
9.93029	1	
9.92897	1	
9.92763	1	
9.92627	1	
9.92488	1	
9.92347	1	
9.92204	1	
9.92058	1	
9.91909	1	
9.91757	1	
9.91604	1	
9.91447	1	
9.91288	1	
9.91125	1	
9.9096	1	
9.90792	1	
9.90621	1	
9.90448	1	
9.90271	1	
9.90091	1	
9.89908	1	
9.89722	1	
9.89533	1	
9.8934	1	
9.89145	1	
9.88946	1	
9.88744	1	
9.88538	1	
9.8833	1	
9.88118	1	
9.87902	1	
9.87683	1	
9.8746	1	
9.87234	1	
9.87004	1	
9.86771	1	
9.86533	1	
9.86292	1	
9.86046	1	
9.85797	1	
9.85543	1	
9.85285	1	
9.85023	1	
9.84756	1	
9.84485	1	
9.8421	1	
9.83929	1	
9.83645	1	
9.83355	1	
9.83061	1	
9.82761	1	
9.82457	1	
9.82148	1	
9.81834	1	
9.81514	1	
9.8119	1	
9.8086	1	
9.80525	1	
9.80185	1	
9.79839	1	
9.79488	1	
9.79131	1	
9.78768	1	
9.78401	1	
9.78027	1	
9.77648	1	
9.77263	1	
9.76873	1	
9.76476	1	
9.76074	1	
9.75666	1	
9.75252	1	
9.74832	1	
9.74406	1	
9.73973	1	
9.73534	1	
9.73089	1	
9.72637	1	
9.72179	1	
9.71715	1	
9.71243	1	
9.70765	1	
9.7028	1	
9.69788	1	
9.69288	1	
9.68782	1	
9.68268	1	
9.67748	1	
9.67219	1	
9.66684	1	
9.66141	1	
9.6559	1	
9.65032	1	
9.64466	1	
9.63892	1	
9.6331	1	
9.6272	1	
9.62123	1	
9.61517	1	
9.60903	1	
9.6028	1	
9.59649	1	
9.5901	1	
9.58362	1	
9.57705	1	
9.57039	1	
9.56364	1	
9.5568	1	
9.54986	1	
9.54283	1	
9.53571	1	
9.52849	1	
9.52118	1	
9.51377	1	
9.50627	1	
9.49867	1	
9.49098	1	
9.48319	1	
9.47531	1	
9.46733	1	
9.45926	1	
9.45109	1	
9.44282	1	
9.43445	1	
9.42599	1	
9.41743	1	
9.40876	1	
9.39999	1	
9.39113	1	
9.38215	1	
9.37307	1	
9.36388	1	
9.35459	1	
9.34519	1	
9.33568	1	
9.32606	1	
9.31632	1	
9.30648	1	
9.29653	1	
9.28646	1	
9.27629	1	
9.26599	1	
9.25559	1	
9.24507	1	
9.23444	1	
9.22368	1	
9.21282	1	
9.20183	1	
9.19072	1	
9.17949	1	
9.16815	1	
9.15668	1	
9.14509	1	
9.13338	1	
9.12156	1	
9.10961	1	
9.09755	1	
9.08536	1	
9.07306	1	
9.06064	1	
9.04809	1	
9.03543	1	
9.02265	1	
9.00974	1	
8.99672	1	
8.98356	1	
8.97029	1	
8.95689	1	
8.94336	1	
8.92971	1	
8.91593	1	
8.90202	1	
8.88798	1	
8.87381	1	
8.85952	1	
8.84509	1	
8.83053	1	
8.81584	1	
8.80101	1	
8.78605	1	
8.77096	1	
8.75573	1	
8.74036	1	
8.72486	1	
8.70922	1	
8.69345	1	
8.67755	1	
8.66151	1	
8.64535	1	
8.62905	1	
8.61261	1	
8.59605	1	
8.57935	1	
8.56252	1	
8.54556	1	
8.52846	1	
8.51123	1	
8.49387	1	
8.47638	1	
8.45876	1	
8.44101	1	
8.42336	0.986934	
8.40582	0.974027	
8.38838	0.961326	
8.37105	0.948815	
8.35383	0.936494	
8.33671	0.924358	
8.31968	0.912402	
8.30277	0.900636	
8.28595	0.889076	
8.26923	0.877742	
8.25262	0.866644	
8.2361	0.855783	
8.21969	0.84516	
8.20337	0.834774	
8.18715	0.824612	
8.17103	0.814654	
8.155	0.804885	
8.13907	0.795294	
8.12324	0.785874	
8.1075	0.776621	
8.09185	0.767536	
8.0763	0.758631	
8.06084	0.749921	
8.04548	0.741422	
8.0302	0.733139	
8.01502	0.725075	
7.99993	0.717223	
7.98493	0.709559	
7.97002	0.70206	
7.9552	0.694706	
7.94047	0.687483	
7.92583	0.680384	
7.91127	0.673411	
7.89681	0.666566	
7.88243	0.659857	
7.86813	0.653294	
7.85392	0.646885	
7.8398	0.640632	
7.82576	0.634533	
7.81181	0.628581	
7.79793	0.622759	
7.78415	0.617049	
7.77044	0.611438	
7.75682	0.605909	
7.74328	0.60046	
7.72982	0.5951	
7.71644	0.589842	
7.70314	0.584696	
7.68992	0.579665	
7.67678	0.574751	
7.66372	0.569953	
7.65074	0.565262	
7.63784	0.560662	
7.62501	0.556139	
7.61226	0.551686	
7.59959	0.547295	
7.58699	0.542966	
7.57447	0.538702	
7.56202	0.534507	
7.54965	0.530388	
7.53735	0.526356	
7.52512	0.522414	
7.51297	0.51856	
7.5009	0.514789	
7.48889	0.511088	
7.47696	0.507445	
7.4651	0.503852	
7.45331	0.500307	
7.44159	0.496811	
7.42994	0.493362	
7.41836	0.489964	
7.40685	0.486624	
7.3954	0.483352	
7.38403	0.480152	
7.37273	0.477022	
7.36149	0.473957	
7.35032	0.470954	
7.33922	0.468009	
7.32819	0.465115	
7.31722	0.462262	
7.30631	0.459442	
7.29548	0.456648	
7.2847	0.453881	
7.27399	0.451146	
7.26335	0.448446	
7.25277	0.445789	
7.24225	0.44318	
7.2318	0.440624	
7.22141	0.438123	
7.21108	0.435672	
7.20081	0.433264	
7.19061	0.430892	
7.18047	0.428552	
7.17038	0.426237	
7.16036	0.423946	
7.1504	0.421677	
7.1405	0.419432	
