10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
10	0	1	
9.99998	-0.00809789	1	
9.99995	-0.0148278	1	
9.99991	-0.0204688	1	
9.99986	-0.0252438	1	
9.9998	-0.0293319	1	
9.99974	-0.0328763	1	
9.99967	-0.0359921	1	
9.99959	-0.0387722	1	
9.99951	-0.0412909	1	
9.99942	-0.0436068	1	
9.99933	-0.0457673	1	
9.99923	-0.0478107	1	
9.99913	-0.0497666	1	
9.99903	-0.0516597	1	
9.99892	-0.0535101	1	
9.99881	-0.0553324	1	
9.9987	-0.0571394	1	
9.99858	-0.0589415	1	
9.99846	-0.0607465	1	
9.99833	-0.0625621	1	
9.9982	-0.0643954	1	
9.99807	-0.0662512	1	
9.99794	-0.0681334	1	
9.9978	-0.0700455	1	
9.99765	-0.0719901	1	
9.9975	-0.0739695	1	
9.99735	-0.0759848	1	
9.9972	-0.0780377	1	
9.99704	-0.0801294	1	
9.99687	-0.0822596	1	
9.9967	-0.0844305	1	
9.99653	-0.0866424	1	
9.99635	-0.0888953	1	
9.99617	-0.091189	1	
9.99598	-0.0935237	1	
9.99579	-0.0959001	1	
9.99559	-0.0983183	1	
9.99539	-0.100777	1	
9.99518	-0.103276	1	
9.99497	-0.105815	1	
9.99476	-0.108395	1	
9.99453	-0.111017	1	
9.99431	-0.113679	1	
9.99407	-0.116384	1	
9.99384	-0.119132	1	
9.99359	-0.121924	1	
9.99334	-0.12476	1	
9.99309	-0.127641	1	
9.99283	-0.130564	1	
9.99256	-0.133529	1	
9.99229	-0.136536	1	
9.99201	-0.139586	1	
9.99172	-0.142679	1	
9.99143	-0.145817	1	
9.99113	-0.149	1	
9.99083	-0.15223	1	
9.99052	-0.155509	1	
9.9902	-0.15884	1	
9.98987	-0.162226	1	
9.98954	-0.16567	1	
9.9892	-0.169173	1	
9.98886	-0.172739	1	
9.98851	-0.17637	1	
9.98815	-0.180069	1	
9.98778	-0.18384	1	
9.9874	-0.187691	1	
9.98702	-0.191625	1	
9.98663	-0.195645	1	
9.98623	-0.199757	1	
9.98582	-0.203959	1	
9.9854	-0.208252	1	
9.98498	-0.212638	1	
9.98454	-0.217117	1	
9.9841	-0.22169	1	
9.98365	-0.226359	1	
9.98319	-0.231125	1	
9.98271	-0.235992	1	
9.98223	-0.240964	1	
9.98174	-0.246041	1	
9.98124	-0.251227	1	
9.98072	-0.256521	1	
9.9802	-0.261927	1	
9.97967	-0.267448	1	
9.97912	-0.273085	1	
9.97856	-0.278839	1	
9.97799	-0.284711	1	
9.97741	-0.290699	1	
9.97682	-0.2968	1	
9.97621	-0.303012	1	
9.97559	-0.309333	1	
9.97496	-0.315762	1	
9.97432	-0.322299	1	
9.97366	-0.328946	1	
9.97299	-0.335701	1	
9.9723	-0.342562	1	
9.9716	-0.349528	1	
9.97089	-0.356595	1	
9.97016	-0.363766	1	
9.96942	-0.371042	1	
9.96866	-0.378425	1	
9.96789	-0.385917	1	
9.9671	-0.393523	1	
9.9663	-0.401246	1	
9.96548	-0.409094	1	
9.96465	-0.417071	1	
9.9638	-0.425185	1	
9.96293	-0.433439	1	
9.96205	-0.441839	1	
9.96115	-0.450385	1	
9.96023	-0.459079	1	
9.95929	-0.467921	1	
9.95834	-0.476911	1	
9.95737	-0.48605	1	
9.95638	-0.49534	1	
9.95537	-0.504781	1	
9.95434	-0.514379	1	
9.95329	-0.524135	1	
9.95222	-0.534054	1	
9.95113	-0.54414	1	
9.95003	-0.554395	1	
9.9489	-0.564821	1	
9.94775	-0.575419	1	
9.94657	-0.586188	1	
9.94538	-0.597127	1	
9.94416	-0.608236	1	
9.94292	-0.619514	1	
9.94166	-0.630963	1	
9.94038	-0.642583	1	
9.93907	-0.654372	1	
9.93773	-0.666328	1	
9.93638	-0.678454	1	
9.935	-0.690751	1	
9.93359	-0.703219	1	
9.93216	-0.715858	1	
9.9307	-0.728662	1	
9.92922	-0.74163	1	
