0	0	0	2200	
1.64287e-11	1.64287e-11	8.42484e-10	2200	
2.71767e-10	2.71767e-10	3.84243e-09	2200	
9.68116e-10	9.68116e-10	6.62066e-09	2200	
1.24843e-09	1.24843e-09	1.09199e-08	2200	
7.97096e-10	7.97096e-10	2.60972e-08	2200	
1.49667e-09	1.49667e-09	4.20017e-08	2200	
1.40347e-09	1.40347e-09	5.67328e-08	2200	
-1.35078e-09	-1.35078e-09	7.12501e-08	2200	
-1.01357e-08	-1.01357e-08	9.03734e-08	2200	
-3.49599e-08	-3.49599e-08	1.18614e-07	2200	
-8.15275e-08	-8.15275e-08	1.61904e-07	2200	
-1.49191e-07	-1.49191e-07	2.21466e-07	2200	
-2.31716e-07	-2.31716e-07	2.85354e-07	2200	
-3.4112e-07	-3.4112e-07	3.58925e-07	2200	
-4.78467e-07	-4.78467e-07	4.36575e-07	2200	
-6.61055e-07	-6.61055e-07	5.27847e-07	2200	
-8.93279e-07	-8.93279e-07	6.33693e-07	2200	
-1.17196e-06	-1.17196e-06	7.63846e-07	2200	
-1.50214e-06	-1.50214e-06	9.15591e-07	2200	
-1.89571e-06	-1.89571e-06	1.09632e-06	2200	
-2.37477e-06	-2.37477e-06	1.30729e-06	2200	
-2.95471e-06	-2.95471e-06	1.56084e-06	2200	
-3.57589e-06	-3.57589e-06	1.84442e-06	2200	
-4.25433e-06	-4.25433e-06	2.15926e-06	2200	
-4.99396e-06	-4.99396e-06	2.49947e-06	2200	
-5.80088e-06	-5.80088e-06	2.84982e-06	2200	
-6.68088e-06	-6.68088e-06	3.23052e-06	2200	
-7.58601e-06	-7.58601e-06	3.61518e-06	2200	
-8.49494e-06	-8.49494e-06	4.00883e-06	2200	
-9.42828e-06	-9.42828e-06	4.4185e-06	2200	
-1.03385e-05	-1.03385e-05	4.80306e-06	2200	
-1.12105e-05	-1.12105e-05	5.18807e-06	2200	
-1.20793e-05	-1.20793e-05	5.54001e-06	2200	
-1.29227e-05	-1.29227e-05	5.87328e-06	2200	
-1.37809e-05	-1.37809e-05	6.17324e-06	2200	
-1.45265e-05	-1.45265e-05	6.45895e-06	2200	
-1.5408e-05	-1.5408e-05	6.7104e-06	2200	
-1.61673e-05	-1.61673e-05	6.9555e-06	2200	
-1.69606e-05	-1.69606e-05	7.15481e-06	2200	
-1.78335e-05	-1.78335e-05	7.35481e-06	2200	
-1.86904e-05	-1.86904e-05	7.5347e-06	2200	
-1.95602e-05	-1.95602e-05	7.69863e-06	2200	
-2.053e-05	-2.053e-05	7.88761e-06	2200	
-2.14679e-05	-2.14679e-05	8.07603e-06	2200	
-2.27071e-05	-2.27071e-05	8.31161e-06	2200	
-2.37463e-05	-2.37463e-05	8.55968e-06	2200	
-2.48725e-05	-2.48725e-05	8.83827e-06	2200	
-2.60094e-05	-2.60094e-05	9.1403e-06	2200	
-2.70628e-05	-2.70628e-05	9.42106e-06	2200	
-2.80563e-05	-2.80563e-05	9.65959e-06	2200	
-2.91244e-05	-2.91244e-05	9.88267e-06	2200	
-3.00563e-05	-3.00563e-05	1.00487e-05	2200	
-3.10871e-05	-3.10871e-05	1.01911e-05	2200	
-3.20329e-05	-3.20329e-05	1.02886e-05	2200	
-3.28817e-05	-3.28817e-05	1.03287e-05	2199.99	
-3.37574e-05	-3.37574e-05	1.03221e-05	2199.99	
-3.4606e-05	-3.4606e-05	1.02779e-05	2199.99	
-3.53637e-05	-3.53637e-05	1.01822e-05	2199.99	
-3.62436e-05	-3.62436e-05	1.00678e-05	2199.99	
-3.70928e-05	-3.70928e-05	9.93719e-06	2200	
-3.85738e-05	-3.85738e-05	9.8196e-06	2200	
-3.94314e-05	-3.94314e-05	9.68902e-06	2200	
-4.04451e-05	-4.04451e-05	9.56833e-06	2200	
-4.16314e-05	-4.16314e-05	9.47703e-06	2200	
-4.26679e-05	-4.26679e-05	9.38948e-06	2200	
-4.38932e-05	-4.38932e-05	9.32616e-06	2200	
-4.51397e-05	-4.51397e-05	9.28198e-06	2200	
-4.62141e-05	-4.62141e-05	9.2348e-06	2200	
-4.75039e-05	-4.75039e-05	9.20526e-06	2200	
-4.86057e-05	-4.86057e-05	9.1694e-06	2200	
-4.97218e-05	-4.97218e-05	9.12753e-06	2200	
-4.9997e-05	-4.9997e-05	9.06312e-06	2200	
-5.16152e-05	-5.16152e-05	8.97928e-06	2200	
-5.23422e-05	-5.23422e-05	8.86194e-06	2200	
-5.3263e-05	-5.3263e-05	8.73735e-06	2200	
-5.37873e-05	-5.37873e-05	8.56867e-06	2200	
-5.44454e-05	-5.44454e-05	8.38642e-06	2200	
-5.51745e-05	-5.51745e-05	8.19352e-06	2200	
-5.56046e-05	-5.56046e-05	7.97533e-06	2200	
-5.55637e-05	-5.55637e-05	7.75936e-06	2200	
-5.68663e-05	-5.68663e-05	7.52446e-06	2200	
-5.63566e-05	-5.63566e-05	7.28252e-06	2200	
-5.77143e-05	-5.77143e-05	7.03262e-06	2200	
-5.62302e-05	-5.62302e-05	6.78298e-06	2200	
-5.56124e-05	-5.56124e-05	6.53453e-06	2200	
-5.74604e-05	-5.74604e-05	6.30038e-06	2200	
-5.64687e-05	-5.64687e-05	6.08581e-06	2200	
-5.53338e-05	-5.53338e-05	5.8891e-06	2200	
-5.66017e-05	-5.66017e-05	5.71772e-06	2200	
-5.62458e-05	-5.62458e-05	5.55473e-06	2200	
-5.91579e-05	-5.91579e-05	5.39423e-06	2200	
-6.13169e-05	-6.13169e-05	5.24013e-06	2200	
-6.03788e-05	-6.03788e-05	5.0808e-06	2200	
-6.26546e-05	-6.26546e-05	4.92811e-06	2200	
-6.16332e-05	-6.16332e-05	4.77409e-06	2200	
-6.34991e-05	-6.34991e-05	4.61378e-06	2200	
-6.25342e-05	-6.25342e-05	4.45603e-06	2200	
-6.2953e-05	-6.2953e-05	4.29787e-06	2200	
-6.27942e-05	-6.27942e-05	4.12875e-06	2200	
-6.21789e-05	-6.21789e-05	3.94088e-06	2200	
-6.27897e-05	-6.27897e-05	3.76371e-06	2200	
-6.26166e-05	-6.26166e-05	3.58466e-06	2200	
-6.2604e-05	-6.2604e-05	3.4056e-06	2200	
-6.2593e-05	-6.2593e-05	3.22941e-06	2200	
-6.24115e-05	-6.24115e-05	3.05634e-06	2200	
-6.24069e-05	-6.24069e-05	2.8871e-06	2200	
-6.29564e-05	-6.29564e-05	2.73201e-06	2200	
-6.2953e-05	-6.2953e-05	2.58111e-06	2200	
-6.27615e-05	-6.27615e-05	2.43432e-06	2200	
-6.27699e-05	-6.27699e-05	2.29173e-06	2200	
-6.27838e-05	-6.27838e-05	2.15441e-06	2200	
-6.03104e-05	-6.03104e-05	2.02675e-06	2200	
-6.27164e-05	-6.27164e-05	1.89942e-06	2200	
-5.85941e-05	-5.85941e-05	1.78517e-06	2200	
-5.7791e-05	-5.7791e-05	1.66795e-06	2200	
-5.69859e-05	-5.69859e-05	1.54984e-06	2200	
-5.42986e-05	-5.42986e-05	1.445e-06	2200	
-5.64211e-05	-5.64211e-05	1.33403e-06	2200	
-5.28692e-05	-5.28692e-05	1.23049e-06	2200	
-4.92937e-05	-4.92937e-05	1.13417e-06	2200	
-4.96027e-05	-4.96027e-05	1.04499e-06	2200	
-5.17803e-05	-5.17803e-05	9.51422e-07	2200	
-4.79815e-05	-4.79815e-05	8.66739e-07	2200	
-5.03065e-05	-5.03065e-05	7.7865e-07	2200	
-4.95126e-05	-4.95126e-05	6.94609e-07	2200	
-4.55027e-05	-4.55027e-05	6.21104e-07	2200	
-4.92673e-05	-4.92673e-05	5.47749e-07	2200	
-4.47861e-05	-4.47861e-05	4.85306e-07	2200	
-4.40462e-05	-4.40462e-05	4.25465e-07	2200	
-4.33107e-05	-4.33107e-05	3.68447e-07	2200	
-4.25798e-05	-4.25798e-05	3.14395e-07	2200	
-4.28672e-05	-4.28672e-05	2.65955e-07	2200	
-4.21292e-05	-4.21292e-05	2.19886e-07	2200	
-4.13969e-05	-4.13969e-05	1.763e-07	2200	
-4.06705e-05	-4.06705e-05	1.35259e-07	2200	
-3.99503e-05	-3.99503e-05	9.67792e-08	2200	
-3.25212e-05	-3.25212e-05	7.43825e-08	2200	
-3.19349e-05	-3.19349e-05	5.22052e-08	2200	
-3.13543e-05	-3.13543e-05	3.05285e-08	2200	
-2.24389e-05	-2.24389e-05	2.64554e-08	2200	
-2.03927e-05	-2.03927e-05	2.04544e-08	2200	
-1.25645e-05	-1.25645e-05	2.8351e-08	2200	
4.57186e-06	4.57186e-06	6.41773e-08	2200	
4.48535e-06	4.48535e-06	9.21227e-08	2200	
1.89026e-05	1.89026e-05	1.43018e-07	2200	
2.8863e-05	2.8863e-05	2.02108e-07	2200	
2.83046e-05	2.83046e-05	2.49496e-07	2200	
3.56796e-05	3.56796e-05	3.03485e-07	2200	
4.54388e-05	4.54388e-05	3.68129e-07	2200	
4.45415e-05	4.45415e-05	4.19827e-07	2200	
5.35364e-05	5.35364e-05	4.81229e-07	2200	
5.80072e-05	5.80072e-05	5.41089e-07	2200	
6.50486e-05	6.50486e-05	6.0551e-07	2200	
6.58357e-05	6.58357e-05	6.58794e-07	2200	
7.5679e-05	7.5679e-05	7.23723e-07	2200	
7.4127e-05	7.4127e-05	7.74874e-07	2200	
8.42034e-05	8.42034e-05	8.38525e-07	2200	
9.25871e-05	9.25871e-05	9.09464e-07	2200	
0.000113006	0.000113006	1.01129e-06	2200	
0.000119956	0.000119956	1.11342e-06	2200	
0.000138247	0.000138247	1.2351e-06	2200	
0.000147409	0.000147409	1.35726e-06	2200	
0.000165792	0.000165792	1.50085e-06	2200	
0.000181032	0.000181032	1.65421e-06	2200	
0.000215373	0.000215373	1.85615e-06	2200	
0.000236669	0.000236669	2.07108e-06	2200	
0.000282307	0.000282307	2.35303e-06	2200	
0.000317095	0.000317095	2.66581e-06	2200	
0.000359947	0.000359947	3.02487e-06	2200	
0.000400611	0.000400611	3.41681e-06	2200	
0.000458133	0.000458133	3.87263e-06	2200	
0.00048957	0.00048957	4.32859e-06	2200	
