0	0	0	225	
4.7426e-12	4.7426e-12	1.22731e-11	225	
1.97727e-11	1.97727e-11	2.20276e-11	225	
-1.40456e-10	-1.40456e-10	1.21704e-10	225	
-8.89271e-10	-8.89271e-10	3.65812e-09	225	
-2.11808e-09	-2.11808e-09	1.31829e-08	225	
-3.51676e-09	-3.51676e-09	2.61446e-08	225	
-6.59683e-09	-6.59683e-09	4.80783e-08	225	
-1.23608e-08	-1.23608e-08	8.06153e-08	225	
-1.8973e-08	-1.8973e-08	1.1966e-07	225	
-2.85884e-08	-2.85884e-08	1.69459e-07	225	
-4.28279e-08	-4.28279e-08	2.24987e-07	225	
-5.60286e-08	-5.60286e-08	2.91259e-07	225	
-7.87747e-08	-7.87747e-08	3.62308e-07	225	
-1.03819e-07	-1.03819e-07	4.39001e-07	225	
-1.2333e-07	-1.2333e-07	5.17643e-07	225	
-1.73788e-07	-1.73788e-07	6.0168e-07	225	
-2.00295e-07	-2.00295e-07	6.81558e-07	225	
-2.44846e-07	-2.44846e-07	7.65443e-07	225	
-3.08791e-07	-3.08791e-07	8.52201e-07	225	
-3.52057e-07	-3.52057e-07	9.41473e-07	225	
-4.297e-07	-4.297e-07	1.0491e-06	225	
-5.12522e-07	-5.12522e-07	1.16557e-06	224.999	
-6.44496e-07	-6.44496e-07	1.30761e-06	224.999	
-7.44915e-07	-7.44915e-07	1.47337e-06	224.999	
-8.81867e-07	-8.81867e-07	1.66005e-06	224.999	
-1.06455e-06	-1.06455e-06	1.88874e-06	224.999	
-1.25183e-06	-1.25183e-06	2.14335e-06	224.999	
-1.47635e-06	-1.47635e-06	2.43345e-06	224.999	
-1.79377e-06	-1.79377e-06	2.77093e-06	224.999	
-2.0387e-06	-2.0387e-06	3.14991e-06	224.999	
-2.36622e-06	-2.36622e-06	3.56769e-06	224.998	
-2.79273e-06	-2.79273e-06	4.01766e-06	224.998	
-3.11649e-06	-3.11649e-06	4.49699e-06	224.998	
-3.51559e-06	-3.51559e-06	4.98309e-06	224.998	
-3.9471e-06	-3.9471e-06	5.47431e-06	224.998	
-4.4122e-06	-4.4122e-06	5.96823e-06	224.997	
-4.91206e-06	-4.91206e-06	6.46461e-06	224.997	
-5.53889e-06	-5.53889e-06	6.94581e-06	224.997	
-6.19159e-06	-6.19159e-06	7.40798e-06	224.997	
-6.6436e-06	-6.6436e-06	7.85344e-06	224.996	
