0	0	-0.213154	-0.213154	0	-0.511352	-0.213154	0.153692	
-6.30434e-05	0	-0.213154	-0.213154	5.92e-07	-0.511352	-0.213153	0.153693	
-1.47689e-05	0	-0.213154	-0.213154	4.13926e-06	-0.511352	-0.213153	0.153693	
9.46922e-05	0	-0.213154	-0.213154	1.12208e-05	-0.511352	-0.213153	0.153692	
0.00403699	0	-0.213154	-0.213154	2.18223e-05	-0.511341	-0.213146	0.153671	
0.0141578	0	-0.213154	-0.213154	3.59298e-05	-0.511312	-0.213127	0.153618	
0.0245685	0	-0.213154	-0.213154	5.3529e-05	-0.511281	-0.213106	0.153561	
0.0316558	0	-0.213153	-0.213153	7.46059e-05	-0.51126	-0.213093	0.153519	
0.0358056	0	-0.213153	-0.213153	9.91462e-05	-0.51125	-0.213087	0.153491	
0.0385234	0	-0.213153	-0.213153	0.000127136	-0.511245	-0.213082	0.15347	
0.0418502	0	-0.213153	-0.213153	0.000158561	-0.511236	-0.213074	0.153445	
0.0451551	0	-0.213152	-0.213152	0.000193408	-0.511221	-0.213059	0.15342	
0.0504821	0	-0.213152	-0.213152	0.000231661	-0.511196	-0.213036	0.153383	
0.0578365	0	-0.213151	-0.213151	0.000273308	-0.511162	-0.213007	0.153334	
0.066232	0	-0.213151	-0.213151	0.000318334	-0.511123	-0.212971	0.153279	
0.0732586	0	-0.21315	-0.21315	0.000366726	-0.511087	-0.212936	0.153229	
0.0787226	0	-0.213149	-0.213149	0.000418469	-0.511054	-0.212903	0.153186	
0.0825608	0	-0.213148	-0.213148	0.000473549	-0.511027	-0.212873	0.153151	
0.0854662	0	-0.213147	-0.213147	0.000531953	-0.511005	-0.212848	0.153119	
0.0878329	0	-0.213146	-0.213146	0.000593666	-0.510984	-0.212828	0.15309	
0.0910026	0	-0.213144	-0.213144	0.000658675	-0.51096	-0.212808	0.153056	
0.0952597	0	-0.213143	-0.213143	0.000726966	-0.510933	-0.212788	0.153015	
0.100339	0	-0.213141	-0.213141	0.000798525	-0.510903	-0.212767	0.15297	
0.106578	0	-0.21314	-0.21314	0.000873338	-0.510871	-0.212748	0.152917	
0.112357	0	-0.213138	-0.213138	0.000951391	-0.510841	-0.212731	0.152866	
0.117454	0	-0.213136	-0.213136	0.00103267	-0.510813	-0.212714	0.152817	
0.121637	0	-0.213133	-0.213133	0.00111716	-0.510789	-0.212698	0.152772	
0.125008	0	-0.213131	-0.213131	0.00120486	-0.510769	-0.212683	0.15273	
0.127573	0	-0.213129	-0.213129	0.00129573	-0.510755	-0.212667	0.152691	
0.129278	0	-0.213126	-0.213126	0.00138978	-0.510744	-0.212653	0.152657	
0.130799	0	-0.213123	-0.213123	0.00148699	-0.510734	-0.212641	0.152623	
0.131803	0	-0.21312	-0.21312	0.00158734	-0.510728	-0.21263	0.152592	
0.132866	0	-0.213116	-0.213116	0.00169082	-0.510722	-0.21262	0.15256	
0.13341	0	-0.213113	-0.213113	0.00179742	-0.510718	-0.212612	0.152531	
0.132867	0	-0.213109	-0.213109	0.00190712	-0.510716	-0.212606	0.152507	
0.131619	0	-0.213105	-0.213105	0.00201991	-0.510715	-0.212605	0.152487	
0.12962	0	-0.2131	-0.2131	0.00213578	-0.510718	-0.212607	0.152471	
0.126649	0	-0.213096	-0.213096	0.00225471	-0.510721	-0.21261	0.15246	
