0	0	-0.206766	-0.206766	0	-0.516541	-0.206766	-0.000876336	
-0.000200565	-0.000200565	-0.206766	-0.206766	5.92e-07	-0.516541	-0.206765	-0.000875641	
-0.000214712	-0.000214712	-0.206766	-0.206766	4.13926e-06	-0.516541	-0.206764	-0.000875565	
-0.000336397	-0.000336397	-0.206766	-0.206766	1.12208e-05	-0.516541	-0.206762	-0.000875115	
0.00231352	0.00231352	-0.206766	-0.206766	2.18223e-05	-0.516534	-0.206755	-0.000884256	
0.0230789	0.0230789	-0.206766	-0.206766	3.59298e-05	-0.516473	-0.206726	-0.000956552	
0.0500663	0.0500663	-0.206766	-0.206766	5.3529e-05	-0.516389	-0.206686	-0.00105318	
0.071083	0.071083	-0.206765	-0.206765	7.46059e-05	-0.516323	-0.206661	-0.00113272	
0.0847503	0.0847503	-0.206765	-0.206765	9.91462e-05	-0.516282	-0.206652	-0.00118958	
0.0948242	0.0948242	-0.206765	-0.206765	0.000127136	-0.516254	-0.206651	-0.0012358	
0.103778	0.103778	-0.206765	-0.206765	0.000158561	-0.516226	-0.206641	-0.00127948	
0.11488	0.11488	-0.206764	-0.206764	0.000193408	-0.516183	-0.206619	-0.00133181	
0.128496	0.128496	-0.206764	-0.206764	0.000231661	-0.516122	-0.206586	-0.00139432	
0.144636	0.144636	-0.206763	-0.206763	0.000273308	-0.516044	-0.206543	-0.00146741	
0.161986	0.161986	-0.206763	-0.206763	0.000318334	-0.515957	-0.206492	-0.00154684	
0.177935	0.177935	-0.206762	-0.206762	0.000366726	-0.51587	-0.20644	-0.00162373	
0.191909	0.191909	-0.206761	-0.206761	0.000418469	-0.515786	-0.20639	-0.0016959	
0.202726	0.202726	-0.20676	-0.20676	0.000473549	-0.51571	-0.206343	-0.00175899	
0.212844	0.212844	-0.206759	-0.206759	0.000531953	-0.515639	-0.206304	-0.00182109	
0.222025	0.222025	-0.206758	-0.206758	0.000593666	-0.515572	-0.206265	-0.0018813	
0.231897	0.231897	-0.206757	-0.206757	0.000658675	-0.515505	-0.20623	-0.00194512	
0.242079	0.242079	-0.206755	-0.206755	0.000726966	-0.515436	-0.206195	-0.00201134	
0.252853	0.252853	-0.206754	-0.206754	0.000798525	-0.515369	-0.206165	-0.00208097	
0.263898	0.263898	-0.206752	-0.206752	0.000873338	-0.515305	-0.206145	-0.00215297	
0.274208	0.274208	-0.20675	-0.20675	0.000951391	-0.51525	-0.206133	-0.0022239	
0.283795	0.283795	-0.206748	-0.206748	0.00103267	-0.515203	-0.206125	-0.00229369	
0.292642	0.292642	-0.206746	-0.206746	0.00111716	-0.515162	-0.206115	-0.0023622	
0.29992	0.29992	-0.206743	-0.206743	0.00120486	-0.515131	-0.206104	-0.00242645	
0.305473	0.305473	-0.206741	-0.206741	0.00129573	-0.515112	-0.20609	-0.00248569	
0.308277	0.308277	-0.206738	-0.206738	0.00138978	-0.515105	-0.206076	-0.00253614	
0.308703	0.308703	-0.206735	-0.206735	0.00148699	-0.515109	-0.20606	-0.00257872	
0.306384	0.306384	-0.206732	-0.206732	0.00158734	-0.515128	-0.206045	-0.00261184	
0.301452	0.301452	-0.206728	-0.206728	0.00169082	-0.515158	-0.206038	-0.0026356	
0.294317	0.294317	-0.206725	-0.206725	0.00179742	-0.515197	-0.206037	-0.00265106	
0.284579	0.284579	-0.206721	-0.206721	0.00190712	-0.515244	-0.206048	-0.00265654	
0.274797	0.274797	-0.206717	-0.206717	0.00201991	-0.515289	-0.206063	-0.00266057	
0.264714	0.264714	-0.206713	-0.206713	0.00213578	-0.515331	-0.206083	-0.00266226	
0.253793	0.253793	-0.206708	-0.206708	0.00225471	-0.515371	-0.206105	-0.00265969	
0.243125	0.243125	-0.206703	-0.206703	0.00237669	-0.515408	-0.206125	-0.00265655	
0.230837	0.230837	-0.206698	-0.206698	0.0025017	-0.515446	-0.206148	-0.00264637	
0.217781	0.217781	-0.206693	-0.206693	0.00262974	-0.515483	-0.206172	-0.00263189	
0.203984	0.203984	-0.206688	-0.206688	0.00276079	-0.515516	-0.206197	-0.00261309	
0.190069	0.190069	-0.206682	-0.206682	0.00289483	-0.515546	-0.206224	-0.00259205	
0.176039	0.176039	-0.206676	-0.206676	0.00303185	-0.515572	-0.206247	-0.00256876	
0.162357	0.162357	-0.206669	-0.206669	0.00317184	-0.515597	-0.206272	-0.0025448	
0.149582	0.149582	-0.206663	-0.206663	0.00331479	-0.515616	-0.206293	-0.00252216	
0.137843	0.137843	-0.206656	-0.206656	0.00346067	-0.51563	-0.206309	-0.00250141	
0.127549	0.127549	-0.206649	-0.206649	0.00360949	-0.515642	-0.20632	-0.0024841	
0.117972	0.117972	-0.206641	-0.206641	0.00376122	-0.51565	-0.206328	-0.00246791	
0.109304	0.109304	-0.206633	-0.206633	0.00391585	-0.515656	-0.206332	-0.00245359	
0.101847	0.101847	-0.206625	-0.206625	0.00407337	-0.515659	-0.206334	-0.00244231	
0.0953322	0.0953322	-0.206617	-0.206617	0.00423376	-0.51566	-0.206334	-0.00243331	
0.0895445	0.0895445	-0.206608	-0.206608	0.00439702	-0.515659	-0.206334	-0.00242595	
0.0855214	0.0855214	-0.206599	-0.206599	0.00456312	-0.515653	-0.20633	-0.00242395	
0.0824682	0.0824682	-0.206589	-0.206589	0.00473206	-0.515643	-0.20632	-0.00242476	
0.0804509	0.0804509	-0.206579	-0.206579	0.00490382	-0.515629	-0.206308	-0.00242877	
0.0784834	0.0784834	-0.206569	-0.206569	0.00507839	-0.515616	-0.206294	-0.00243267	
0.0769121	0.0769121	-0.206559	-0.206559	0.00525575	-0.515601	-0.20628	-0.00243769	
0.0749901	0.0749901	-0.206548	-0.206548	0.0054359	-0.515587	-0.206266	-0.00244128	
0.0734961	0.0734961	-0.206537	-0.206537	0.00561882	-0.515572	-0.206251	-0.0024461	
0.0716434	0.0716434	-0.206525	-0.206525	0.00580449	-0.515559	-0.206237	-0.00244948	
0.0697668	0.0697668	-0.206513	-0.206513	0.0059929	-0.515547	-0.206225	-0.00245253	
0.0679612	0.0679612	-0.206501	-0.206501	0.00618405	-0.515538	-0.206214	-0.00245557	
0.0664049	0.0664049	-0.206488	-0.206488	0.00637791	-0.515529	-0.206203	-0.00245924	
0.0652459	0.0652459	-0.206475	-0.206475	0.00657448	-0.515519	-0.206192	-0.00246407	
0.0638975	0.0638975	-0.206461	-0.206461	0.00677373	-0.515511	-0.206185	-0.0024681	
0.0620365	0.0620365	-0.206447	-0.206447	0.00697566	-0.515507	-0.206181	-0.00247016	
0.0601099	0.0601099	-0.206433	-0.206433	0.00718026	-0.515504	-0.206178	-0.00247176	
0.0580562	0.0580562	-0.206418	-0.206418	0.00738751	-0.515503	-0.206179	-0.00247265	
0.0560024	0.0560024	-0.206403	-0.206403	0.0075974	-0.515503	-0.206179	-0.00247327	
0.0539584	0.0539584	-0.206387	-0.206387	0.00780992	-0.515503	-0.206181	-0.00247365	
0.0519468	0.0519468	-0.206371	-0.206371	0.00802504	-0.515504	-0.206184	-0.00247387	
0.0494214	0.0494214	-0.206355	-0.206355	0.00824277	-0.515507	-0.206189	-0.00247205	
0.0467859	0.0467859	-0.206338	-0.206338	0.00846309	-0.515512	-0.206196	-0.0024695	
0.0443198	0.0443198	-0.20632	-0.20632	0.00868597	-0.515517	-0.206202	-0.00246719	
0.0419496	0.0419496	-0.206303	-0.206303	0.00891143	-0.515521	-0.206207	-0.00246488	
0.0397395	0.0397395	-0.206284	-0.206284	0.00913942	-0.515525	-0.206212	-0.00246281	
0.0377391	0.0377391	-0.206266	-0.206266	0.00936996	-0.515529	-0.206215	-0.00246118	
0.035892	0.035892	-0.206246	-0.206246	0.00960302	-0.515532	-0.206218	-0.00245981	
0.0341385	0.0341385	-0.206227	-0.206227	0.00983858	-0.515533	-0.206221	-0.00245851	
0.0327555	0.0327555	-0.206207	-0.206207	0.0100767	-0.515534	-0.20622	-0.00245827	
0.0313331	0.0313331	-0.206186	-0.206186	0.0103172	-0.515534	-0.206221	-0.00245771	
0.0299488	0.0299488	-0.206165	-0.206165	0.0105602	-0.515535	-0.206221	-0.00245708	
0.0284552	0.0284552	-0.206143	-0.206143	0.0108057	-0.515535	-0.206222	-0.0024559	
0.0270053	0.0270053	-0.206121	-0.206121	0.0110536	-0.515536	-0.206221	-0.00245467	
0.026041	0.026041	-0.206098	-0.206098	0.011304	-0.515535	-0.206221	-0.00245493	
0.0250394	0.0250394	-0.206075	-0.206075	0.0115568	-0.515536	-0.206221	-0.00245493	
0.0240721	0.0240721	-0.206052	-0.206052	0.011812	-0.515536	-0.20622	-0.00245491	
0.0231505	0.0231505	-0.206028	-0.206028	0.0120696	-0.515536	-0.206219	-0.00245493	
0.0222558	0.0222558	-0.206003	-0.206003	0.0123295	-0.515536	-0.206218	-0.00245491	
0.0213998	0.0213998	-0.205978	-0.205978	0.0125919	-0.515537	-0.206218	-0.00245491	
0.0205767	0.0205767	-0.205952	-0.205952	0.0128566	-0.515537	-0.206217	-0.00245491	
0.0199479	0.0199479	-0.205926	-0.205926	0.0131236	-0.515537	-0.206217	-0.00245547	
0.0191807	0.0191807	-0.205899	-0.205899	0.013393	-0.515537	-0.206217	-0.00245547	
0.0186315	0.0186315	-0.205872	-0.205872	0.0136647	-0.515536	-0.206216	-0.00245613	
0.0184358	0.0184358	-0.205844	-0.205844	0.0139387	-0.515536	-0.206215	-0.00245793	
0.0180614	0.0180614	-0.205815	-0.205815	0.014215	-0.515535	-0.206215	-0.00245909	
0.0178875	0.0178875	-0.205786	-0.205786	0.0144936	-0.515535	-0.206214	-0.0024609	
0.0176198	0.0176198	-0.205757	-0.205757	0.0147745	-0.515534	-0.206213	-0.00246236	
0.0172838	0.0172838	-0.205727	-0.205727	0.0150576	-0.515533	-0.206212	-0.00246354	
0.0169513	0.0169513	-0.205696	-0.205696	0.015343	-0.515533	-0.206211	-0.00246469	
